time Ax Ay Az Gx Gy Gz
20 0.6765957 4.05342333 -0.10597743000000001 -0.679532 0.865976 0.611576
40 0.07888221 3.3377544 -1.0382413499999998 0.045724 0.195039 0.469019
60 -0.55040967 2.96278677 -2.22362289 0.75193 -0.342007 0.42657
80 -0.7351221600000001 3.1635189900000005 -2.97057591 0.5088729999999999 -0.738649 0.460632
100 -0.8256782699999999 4.328996040000001 -3.22639128 -0.221318 -1.145944 0.384482
120 -0.7545852000000001 5.492981970000001 -3.1600756800000003 -0.731161 -1.051859 0.208817
140 -0.50340015 6.0935305500000005 -3.62336274 -0.729422 -0.632495 -0.236089
160 -0.29637972 7.31813247 -4.78195317 -0.4637270000000001 0.159594 -0.8793860000000001
180 0.84633813 9.780815250000002 -6.333483149999999 -0.350373 0.465956 -0.8683040000000001
200 3.02939667 13.41016209 -7.2513754200000005 -0.388017 0.5098630000000001 0.436744
220 4.57777764 15.505509420000001 -7.281904140000001 -0.278739 0.926755 0.516021
240 5.503900500000001 13.5291672 -7.305556050000001 -0.443066 1.424477 0.066651
260 4.416412950000001 8.28811584 -7.281756990000001 -0.890432 1.841205 -0.395275
280 2.6391646800000004 4.62373749 -6.868471500000001 -1.368159 1.776126 -0.755315
300 2.02738365 5.8805260200000005 -5.2715898900000004 -1.558509 1.575752 -1.097151
320 1.1964668400000003 8.42896782 -3.5061626700000006 -1.660534 1.490736 -0.794379
340 -0.08981055 12.55289562 -2.2858967700000004 -1.638204 1.681682 -0.346883
360 -1.49030577 18.9462492 -1.9247023800000003 -1.503466 2.021964 -0.312195
380 -5.4253224 15.0098886 -1.0773145800000001 -1.3056020000000002 1.964419 -0.47845
400 -1.6564577400000002 5.56183836 -0.09295956000000001 -1.063969 1.376463 -0.706745
420 -1.02057354 4.896171 0.5017520700000001 -0.947436 0.8746379999999999 -0.7875409999999999
440 -0.09595161 6.37314498 1.5190392600000002 -0.908987 0.744146 -0.688828
460 1.86377247 8.68149684 1.2307429799999998 -0.869077 1.04466 -0.483836
480 3.38371425 11.98482795 0.63378486 -0.7691859999999999 1.409787 -0.5049710000000001
500 2.01181518 13.28277924 0.23321313 -0.890175 1.436239 -0.621218
520 0.6394746600000001 11.97420372 -0.55385298 -0.97754 1.144982 -0.7026399999999999
540 0.76984956 9.19702215 -1.0121958 -0.986255 0.754512 -0.8165
560 0.96878655 6.84272025 -0.46074627 -0.98233 0.425391 -0.832074
580 1.41380739 6.193072620000001 0.49607208 -0.784207 0.23248600000000005 -0.715075
600 1.57816413 7.77259053 0.97402509 -0.5172399999999999 0.186264 -0.576419
620 1.3777360200000002 9.72677196 0.47885553000000003 -0.459212 -0.029793 -0.409094
640 1.0728215999999997 10.19125584 -0.29278926000000005 -0.394456 -0.224363 -0.29302399999999995
660 1.14167799 8.62761051 -0.50131062 -0.229222 -0.237788 -0.275829
680 1.5808618800000003 8.03469411 -0.24833034 -0.216835 -0.029293 -0.211917
700 2.32361622 8.358021899999999 -0.07289811 -0.038082 0.35352 -0.195135
720 2.8913895899999997 8.47492767 -1.00021779 0.214841 0.393022 -0.169918
740 3.4851986999999998 9.2720196 -1.91361708 0.789624 0.232804 -0.028966
760 3.1400240400000006 8.85109212 -1.05620346 1.500843 -0.122054 0.183692
780 4.28484123 9.65521782 1.3329828000000001 1.888273 -0.494181 0.7327359999999999
800 3.3343209000000003 9.2199285 1.54223991 2.354162 -1.180015 1.076564
820 2.26314738 9.350009100000001 0.74545209 2.868695 -1.812511 1.093787
840 1.5498819000000004 10.067914710000002 0.65339505 3.154399 -1.922985 1.033967
860 1.11293469 11.74681773 -0.29922462000000005 3.166804 -0.752798 0.628767
880 1.24301529 12.93429861 -0.6240533400000001 2.5815740000000003 1.310331 0.680787
900 1.4635048499999999 12.22971498 -0.8735805000000001 2.155663 1.980996 1.1640620000000002
920 2.57344749 12.726385470000002 0.03307932 1.843982 1.320315 1.486403
940 2.3905302300000004 13.31331777 2.3444232300000003 1.834621 -0.042173 1.494493
960 2.40744267 11.501185140000002 0.7174543500000001 1.9723580000000005 -0.94185 1.521177
980 0.42556761000000004 10.018962810000001 -0.18486945000000002 1.816342 -1.704174 1.287123
1000 -1.12640382 9.70746588 0.07215255 1.225255 -2.2643720000000003 0.966451
1020 -3.1537874700000006 11.08415223 -0.5234616000000001 0.731228 -2.257512 0.745074
1040 -4.803358590000001 15.621816780000001 -0.43783992 0.282465 -2.126266 0.547354
1060 -5.51542725 17.76281004 -0.03847482 -0.180822 -1.868342 0.384623
1080 -1.7098928100000002 12.669801390000002 -2.39112864 -0.549837 -1.513849 0.233108
1100 1.4374593 12.306507660000001 -3.4905942000000003 -0.785317 -1.109798 0.093145
1120 2.59964019 12.482842410000002 -2.5608710699999997 -0.995804 -0.572803 -0.014767
1140 2.6740392300000004 11.004514649999999 -1.3239968400000002 -1.181712 -0.107896 0.034613
1160 2.30340762 9.04284819 -1.22325795 -1.353276 0.42635 0.047685000000000005
1180 1.01638467 7.0224983100000005 -1.19795796 -1.366788 0.7480899999999999 0.052519
1200 0.19339434 5.50585269 -0.90741519 -1.120508 0.541357 0.122871
1220 -0.02320065 4.8386844 -1.4949459 -0.5132140000000001 0.074956 0.081777
1240 -0.56627244 3.9478873500000002 -2.24353719 0.34489200000000003 -0.5735560000000001 0.076851
1260 -0.96773688 3.4687375200000004 -2.5553382300000003 0.570101 -0.7522840000000001 0.35425500000000004
1280 -0.57151098 3.46799196 -2.84693067 0.167456 -0.901821 0.5364359999999999
1300 -0.21345579 3.8079280800000004 -2.99466927 -0.220601 -0.961644 0.6481020000000001
1320 -0.27722079 4.896014040000001 -2.8813539599999998 -0.105381 -0.869958 0.26423
1340 -0.058977720000000004 5.52590433 -3.15678933 0.394684 -0.446941 -0.194291
1360 0.17258733 6.25728888 -4.14877653 0.06025800000000001 -0.220223 0.141708
1380 0.39966921 8.233474140000002 -6.071673870000001 -0.215952 0.199825 0.298406
1400 2.08336932 11.68500492 -7.606281600000001 -0.318256 0.554442 0.15089
1420 4.1267727 15.152388660000002 -7.7529803400000015 -0.531536 0.9316 -0.208937
1440 4.74229134 15.33231387 -7.842486780000001 -1.07077 1.654004 -0.576825
1460 4.5054779400000005 10.35696636 -7.128779850000001 -1.582393 1.863842 -1.192758
1480 1.7305526699999998 7.120245150000001 -6.8138298 -1.616189 1.479231 -1.417897
1500 1.2244547700000001 8.65200798 -5.66002665 -1.5951959999999998 1.13446 -0.732578
1520 1.45242936 13.047172470000001 -3.2506416000000002 -1.592029 1.248165 -0.133429
1540 2.4629770800000004 19.29098241 -2.32406748 -1.513554 1.745813 -0.242477
1560 -2.35056429 13.28023845 -1.5501762000000001 -1.346369 1.949506 -0.443464
1580 -2.0061253800000003 3.9770819100000003 -0.41389371 -1.154865 1.61839 -0.655347
1600 -2.04130404 3.3132097800000007 -0.48110202 -1.037748 1.206209 -0.776846
1620 -0.7533785700000001 4.58167221 0.5551969500000001 -1.094315 0.8585950000000001 -0.644336
1640 1.4263838100000001 6.675371460000001 1.2521484 -1.066099 0.816591 -0.554355
1660 3.20004162 11.26108539 0.6706017900000001 -1.03505 0.902522 -0.492291
1680 3.0105418500000005 15.5159865 0.12065319 -1.084032 1.041659 -0.612452
1700 -0.23246757 14.09962851 -0.038621970000000005 -1.22949 0.927254 -0.647505
1720 -0.6556317300000001 9.937686959999999 -1.13538978 -1.246982 0.697762 -0.784065
1740 -0.1790325 7.584729030000001 -1.13029839 -1.181339 0.479577 -0.890149
1760 0.5096883600000001 6.35369175 -0.49023513 -1.042873 0.474648 -0.843242
1780 1.26351819 6.50112624 0.04295799 -0.641746 0.22836 -0.6061840000000001
1800 1.55735712 8.32494258 0.27437589 -0.515676 0.237738 -0.397012
1820 1.6355035800000002 9.59564169 0.43514217000000005 -0.285656 0.215338 -0.322738
1840 1.87604478 9.624836250000001 0.21061089 -0.150111 -0.178503 -0.251852
