time Ax Ay Az Gx Gy Gz
20 8.824448160000001 12.80706291 -5.509590300000001 -2.013914 0.3003 2.834496
40 0.45520362000000003 17.04325635 9.4282929 -2.318179 0.8283860000000001 3.17032
60 0.7262931600000001 24.966430380000002 23.15819232 -2.989695 0.228952 3.14076
80 -1.2660687899999998 11.369309310000002 5.07489939 -4.03811 -1.622039 2.869822
100 -1.1160837000000001 1.9850240700000001 -3.5109499500000005 -2.1790380000000003 1.298733 2.1120810000000003
120 -1.57457367 -1.19900763 0.36449055 -0.5370689999999999 -0.377589 1.383284
140 -0.99333117 9.792783450000002 0.9635480100000001 -0.28675 -0.119306 0.7790199999999999
160 -0.75098493 18.09332856 7.315434720000001 0.855284 0.768574 -0.335773
180 2.7653507100000003 14.164894440000001 13.449382470000003 1.924104 1.205514 -1.039235
200 4.19487372 6.780603330000001 5.6914677 2.686972 1.021254 -1.707718
220 4.934636010000001 3.8802277800000002 0.6224052600000001 3.072706 1.00017 -2.097035
240 5.31873675 3.8314328400000006 -0.25896438000000005 3.533006 0.6426029999999999 -2.320892
260 4.39695972 4.50743013 -2.7054704700000003 4.089896 0.247123 -2.471388
280 2.95754823 6.9265467 -3.86047044 4.446326999999998 0.179231 -2.31926
300 -0.61506738 12.02389137 3.75538572 3.916615 -0.088575 -1.755391
320 -2.8723778100000006 18.62502075 12.58687746 1.998542 -0.8153020000000001 -1.1066280000000002
340 0.95516046 11.597578200000001 3.79835352 0.158132 -2.44424 -1.076804
360 6.101908290000001 3.92079213 5.01396948 -0.440461 -2.145875 -0.048397
380 7.958048580000001 2.1731798700000002 6.620582610000001 -0.965837 -1.025327 0.702799
400 4.07542716 2.64814083 4.657415220000001 -5.1253150000000005 -6.768793 1.51859
420 2.1490767 1.2960089099999998 5.12833446 -2.580975 -0.993918 1.174313
440 1.93353138 1.1030560200000001 4.503829860000001 -0.149265 5.872441 -0.562975
460 0.74769858 2.70802107 4.48736868 1.485645 3.686602 -0.940791
480 -0.5812425 4.19457942 5.24299374 -0.145034 -2.369911 -0.48829
500 -0.16734879000000003 9.42350562 5.025496230000001 1.189683 -2.020136 -0.138652
520 0.18037647 15.537539070000001 3.85583031 -0.08365800000000001 -2.248341 0.224487
540 -0.8186445 14.925012480000001 0.39756987000000005 -0.514436 -0.22109 0.057579
560 0.44068482 6.261477750000001 -4.776567480000001 -0.7892939999999999 0.600159 0.315252
580 5.76989865 3.78712107 -4.34755656 -1.228553 1.471131 1.599344
600 9.68695317 14.27371677 -3.2488463700000003 -1.689532 3.044738 2.4818
620 2.28275757 28.099263690000004 7.125032429999999 -1.5518 2.230998 2.595968
640 -6.87939003 23.43856212 22.751489340000003 -1.273845 -0.8091010000000001 2.03992
660 3.28895946 9.500739750000001 1.65944979 -3.549319 -2.482167 1.495264
680 1.12281336 -2.41867512 -4.554282690000001 -4.954496 1.370432 2.039192
700 -0.48574215000000004 -1.23538311 -0.5686660799999999 -1.241251 0.410591 1.225668
720 -0.8813696400000001 11.17470834 1.9970020800000001 0.419468 -0.2851 0.868555
740 0.9499219200000001 20.50121268 8.18797536 1.061578 0.810858 0.099311
760 1.5666373800000002 16.95404421 9.34117029 1.768582 0.6515850000000001 -1.174208
780 4.51341423 7.22053278 8.61967422 2.55547 0.6617850000000001 -2.008347
800 7.426503540000001 2.44441656 4.92296211 3.5245040000000003 1.435857 -2.485406
820 6.864871230000001 3.69357291 1.17774936 4.5054870000000005 1.28755 -2.744351
840 4.78554363 5.188656149999999 -3.3464362500000004 4.676777 1.550718 -2.371751
860 2.8142928000000005 7.353605430000001 -7.697740230000001 4.038001 1.077459 -1.483641
880 0.49007817000000004 10.8335754 -2.5542885600000003 2.327979 -0.019106 -0.968615
900 -4.82940414 12.99358044 2.66849658 0.5501739999999999 -2.167178 -0.90671
920 -2.9774625300000004 11.45777589 13.9601205 -2.0588 -3.952412 0.245989
940 0.61506738 5.28161571 6.81637059 -0.8975069999999999 -1.7031740000000002 0.726577
960 6.83508807 3.85628157 3.67141212 -3.426791 -2.556057 1.219545
980 5.811218370000001 3.13837596 3.8007471600000002 -1.927147 -0.998685 0.734506
1000 4.3263081 2.6812201500000006 5.82618843 -0.8842450000000001 2.032926 -0.393341
1020 4.5867636 2.3017595400000004 6.56040807 0.232746 1.988691 -0.42287
1040 2.6695462500000002 2.9340532800000005 5.745952440000001 -0.755484 -0.731377 0.005274
1060 0.9669913200000001 6.822364500000001 6.24770451 0.391993 -1.025349 0.064941
1080 -0.9843550200000001 12.374765640000001 4.567898970000001 -0.097577 -1.360712 0.173046
1100 -2.8240243200000004 15.381412920000002 2.6755401600000006 -0.039793 0.794219 0.153596
1120 -1.48476312 8.09171964 -3.77575128 -0.4933770000000001 0.563513 0.431666
1140 3.6814477500000002 2.83105809 -2.69350227 -1.405022 -0.072701 1.813734
1160 8.91126666 7.8185405700000015 -3.59058753 -2.0021 0.388283 2.666755
1180 -0.7553307600000001 18.0555993 0.36374499000000005 -1.548398 -0.16232 2.7699740000000004
1200 -2.58198219 27.965445480000003 18.309177990000002 -1.970088 -1.30347 2.39675
1220 7.58353221 20.402720280000004 4.92610131 -3.255633 -1.016947 2.188714
1240 0.75607632 4.00597236 -1.57248414 -3.798047 0.6155 2.0151220000000003
1260 -1.7877351600000002 -1.9562807700000002 0.51358293 -0.245257 -1.543501 1.521413
1280 -2.35909899 7.615561860000001 1.90688742 0.484134 -0.637729 1.084171
1300 -2.00956869 16.59598902 9.58336938 0.965827 0.223962 0.164556
1320 1.5028723800000001 19.17542061 11.59593993 1.177758 0.7269439999999999 -1.392076
1340 4.67552448 10.1743434 5.4025632 1.979796 1.4353129999999998 -1.810397
