time Ax Ay Az Gx Gy Gz
20 5.1540857099999995 8.266857569999999 -0.44217594000000005 -0.03127 0.025278 0.099094
40 4.66609707 8.652459240000002 -0.37706697 -0.035427 0.032818 0.081964
60 4.44321387 8.901387990000002 -0.23860863000000002 -0.044703 0.041629 0.017794
80 4.385580120000001 8.78658156 -0.16555356 -0.076723 -0.017688 -0.038969
100 4.59080532 8.82384975 -0.37616445 -0.107456 0.015494999999999997 -0.052045000000000015
120 4.859648370000001 8.79990354 -0.42915807000000006 -0.150092 0.031593 -0.044886
140 4.86264042 8.45277669 -0.11226564 -0.16830499999999998 0.022039 -0.037523
160 5.10797871 8.4158028 -0.37781253 -0.178782 0.075297 -0.026983
180 5.74805178 8.61233634 -0.28231218 -0.209755 0.105084 0.010151
200 5.57141292 8.24081202 0.15942230999999998 -0.114862 0.106823 0.025766000000000004
220 5.2474867199999995 8.4132522 0.329616 -0.122392 0.07814600000000001 0.010795
240 4.77941238 9.118591200000001 -0.17543223 -0.143734 0.045325 -0.021358
260 4.19039055 9.14029092 -0.19564083 -0.13304100000000002 0.048492 -0.023424
280 4.30130241 8.75214846 -0.10298538000000002 -0.13096 0.05056 -0.009525
300 4.490507879999999 8.326580850000001 0.49157910000000005 -0.12883599999999998 0.060093 0.002228
320 4.812344550000001 8.09307342 0.42870681 -0.12784600000000002 0.045167 0.00439
340 5.07384972 8.496480240000002 0.20761884 -0.112968 0.031271 0.003444
360 5.273983530000001 9.15676191 -0.31778514 -0.092649 0.037609 -0.000695
380 5.17308768 8.939862810000001 -0.18172044 -0.07449299999999999 0.037562 -0.004841
400 4.69917639 8.654254470000001 0.7960422600000001 -0.060604999999999985 0.042836 -0.003683
420 4.46775849 8.76981627 0.34892208 -0.057428 0.043864 0.002747
440 4.438416780000001 8.72206119 0.11465928000000002 -0.052228 0.022506 0.011357
460 4.671786870000002 8.56728882 0.37092590999999997 -0.034188 7.7e-05 0.010443
480 5.055887610000001 8.557998750000001 0.4713705 -0.029882 0.003279 0.005128
500 5.05259145 8.637185070000001 0.40026762 -0.018074 0.014972999999999997 0.000923
520 4.924904489999999 8.636292359999999 0.32631984 -0.021198 0.033089 0.001946
540 4.782855690000001 8.60321304 0.44472654 -0.051022000000000005 0.035358 -0.006811
560 4.70112858 8.668322009999999 0.37347651000000004 -0.059485 0.036513 -0.021827000000000003
580 4.7111544 8.793468180000001 0.23995260000000002 -0.043382 0.053523 -0.027077
600 4.689003420000001 8.816217570000001 0.36419625 -0.007075 0.062975 -0.024699
620 4.7503747800000005 8.71847073 0.54876159 0.026003 0.06816799999999999 -0.020202
