time Ax Ay Az Gx Gy Gz
20 3.12684921 9.358239690000001 -0.2721294 -0.01146 -0.124803 0.051355
40 3.2162085 9.38398113 -0.16630893 0.001141 -0.156857 0.064302
60 3.20273937 9.32875083 -0.31105548 -0.046743 -0.131114 0.061798
80 3.2630610600000005 9.32920209 -0.37496763 -0.08169 -0.08089400000000001 0.054012
100 3.21816069 9.36108459 -0.49487526 -0.057965 -0.042554 0.035969
120 3.15738774 9.30315654 -0.46718163 -0.027782 -0.003124 0.006219
140 3.2352202800000005 9.39177027 -0.31629402 -0.06578099999999999 0.054666 -0.027235
160 3.37113783 9.20929446 -0.30491442 -0.101858 0.079371 -0.046747
180 3.3787700099999998 9.17546958 -0.34503732000000004 -0.099782 0.059153 -0.054184
200 3.1763995200000004 9.187143480000001 -0.43843833 -0.106437 0.01757 -0.039222
220 3.03194727 9.23894028 -0.36209691 -0.100184 -0.003804 -0.0274
240 3.0966147900000003 9.3354903 -0.18980388 -0.05662 -0.040189 -0.023845
260 3.2727925800000004 9.440869320000001 -0.11915226000000001 -0.025705 -0.06578200000000001 -0.043892
280 3.28312251 9.42200469 -0.18875421000000003 -0.054549 -0.06359400000000001 -0.033414
300 3.20947884 9.47140785 -0.20147778000000002 -0.078288 -0.090275 -0.000431
320 3.0148778700000003 9.37993941 -0.01826622 -0.068941 -0.11706 0.029579
340 2.87043543 9.46676772 -0.01078119 -0.050015 -0.153448 0.055395000000000014
360 2.8922823000000006 9.525147030000001 -0.19908414 -0.013934 -0.19088 0.061036
380 2.9210256000000006 9.39805848 -0.2604555 -0.009805 -0.21117800000000006 0.071773
400 2.91518865 9.43218747 -0.21854718 -0.048068 -0.173781 0.076799
420 2.8969224300000005 9.40359132 -0.28365615 -0.064105 -0.169511 0.08843200000000001
440 2.82641796 9.26647695 -0.37811664000000006 -0.105449 -0.113959 0.084867
460 2.87402589 9.36407664 -0.06825798 -0.096684 -0.08089299999999999 0.066726
480 2.89393038 9.29686833 0.01317483 -0.058286 -0.082097 0.068064
500 2.9475224100000004 9.47095659 -0.08128566000000001 -0.027165 -0.072494 0.037291000000000005
520 2.8615966200000003 9.41018364 -0.19594493999999998 0.002009 -0.022399 0.005384000000000001
540 2.78750169 9.31932342 -0.18576216000000004 0.041876 0.036167000000000005 -0.023255
560 2.9991622500000004 9.3383352 -0.04221243000000001 0.082944 0.115009 -0.061525
580 3.0770046 9.45553527 0.27303192 0.08033799999999999 0.211038 -0.097986
600 3.1275947700000004 9.47574387 0.31734369000000007 0.056404 0.315639 -0.128197
620 3.04407243 9.36018207 0.14519781 0.065972 0.316637 -0.11958599999999997
640 2.97356796 9.577532430000002 -0.06586434000000001 0.092567 0.324964 -0.093773
660 3.0144266100000006 9.41721741 -0.24952716000000003 0.077377 0.320546 -0.041531
680 2.8839045600000004 9.4920579 -0.1733427 0.026827 0.291712 0.02011
