time Ax Ay Az Gx Gy Gz
20 -1.5176952900000003 9.480531150000001 0.4197306600000001 2.505594 0.08291799999999999 -0.263547
40 1.54493766 13.45761306 0.67329954 3.589869 -0.577218 -0.753987
60 0.4197306600000001 13.96940076 -1.8094348800000002 5.203461 -1.04406 -1.556103
80 0.06242103000000001 12.618014400000002 -4.106407140000001 6.536905 0.40079 -1.7302380000000002
100 0.6417113400000001 12.794192190000002 -1.50841503 4.549721 3.135667 -1.950585
120 -0.94752828 13.30298784 3.6064503 1.744358 1.372044 -1.236189
140 -3.50600571 12.21010479 5.69775591 2.32806 0.561336 -0.403201
160 -4.74378246 12.85572051 2.89632402 4.191196 0.198054 0.117684
180 -4.86937008 14.223872159999999 0.7246450799999999 6.418181 -0.455375 -0.376533
200 -1.83967911 16.02537075 0.18606627000000003 6.045464 -2.504897 -1.400935
220 0.48184758000000005 17.971174440000002 1.41904593 5.094774 -1.517503 -1.346884
240 -2.32256655 14.9780061 -0.0782838 4.088458 -0.944681 -1.199755
260 -3.9541755600000013 12.91439412 -1.9543383900000002 3.558808 -1.027193 -1.418061
280 -4.778362710000001 13.061092860000002 -4.416265800000001 2.909432 -1.185781 -1.4223940000000002
300 -5.610633300000001 13.089826350000001 -3.2546833200000003 2.362091 -1.393874 -1.3896309999999998
320 -7.57454625 14.343318720000001 -1.2461544900000001 1.292148 -1.206474 -1.239248
340 -4.08336345 13.823898840000002 -2.1454862400000003 0.361801 -1.055782 -1.087843
360 1.08988119 16.296607440000006 7.48698219 -0.485022 -0.473386 -0.809289
380 2.1444365700000003 12.34542393 6.711589980000001 -1.259565 0.331221 -0.48565
400 -2.4234624 9.83320065 -0.44233290000000003 -1.913849 0.89005 -0.341385
420 -4.55787315 6.86517534 -2.516265 -2.265473 1.073104 -0.25968600000000003
440 -3.4923894300000002 2.9343475800000003 0.56253483 -2.282639 1.2523879999999998 -0.058142
460 -2.41103313 0.33919056000000003 -2.84542974 -2.285304 1.419561 0.228977
480 -1.3070844000000001 1.5590052 -0.9963232200000001 -2.430615 1.199295 0.293406
500 -1.35678186 1.66753323 -1.7784549 -2.218712 0.679583 0.340418
520 -1.39719906 2.18860119 -1.06518942 -1.420974 0.154863 0.598763
540 -2.10776679 -0.38380644 -2.12722983 -0.648511 -0.736255 1.130865
560 -3.8847207600000004 0.1417545 -2.31493437 -1.541377 0.102696 1.227171
580 -3.78907326 0.7801794900000001 -1.6058577600000001 -2.190865 0.626859 0.979476
600 -4.155810300000001 0.74485368 -2.2233285900000004 -2.058626 1.770629 0.949024
620 -4.887783450000001 0.89079705 -4.69932354 -2.690065 2.321284 0.986637
640 -4.92461019 1.12355892 -6.01090092 -2.809377 2.477609 0.625612
660 -4.44740274 1.7817412500000003 -7.050790350000001 -3.116298 2.768416 0.36245
680 -3.56468913 3.27324384 -9.19073394 -3.269993 2.778442 0.385932
700 -4.667146740000001 3.2512400100000005 -12.840750450000002 -3.33675 2.907464 0.413074
720 -6.372095310000001 3.56528754 -14.33763873 -3.5192870000000003 3.171029 0.4606
740 -7.91703297 9.30764952 -13.40043057 -3.917352 4.007943 0.371289
760 -4.77596907 17.1068742 -14.751071370000002 -4.531186 3.731977 0.651502
780 -2.97701127 10.436898240000001 -5.65748586 -4.850398 3.613003 0.577854
800 -6.1870885200000005 -2.5990417800000003 -0.60923043 -4.836426 3.3404769999999995 0.5195489999999999
820 -7.3565974800000005 0.9026181 -4.13485614 -3.950503 3.306993 0.39973
840 -5.966746110000001 9.28728396 -0.00164808 -2.615264 2.804185 -0.224823
860 -8.7861303 10.36175364 -2.05192827 -1.549496 1.560559 -0.503137
880 -6.78644028 10.671906600000002 -1.99370592 -0.665291 0.433259 -0.14513900000000002
900 -4.60278333 9.46452123 -1.03060917 -0.307212 -0.558661 0.379925
920 -3.0005062200000006 8.71337934 -1.6423803900000002 -0.685543 -0.29904400000000003 0.785011
940 -2.87163225 8.634948390000002 -2.1595635900000003 -1.7535189999999998 0.720543 0.616011
960 -2.43259551 9.50762637 -1.91811006 -1.637311 1.961955 0.6900069999999999
980 -1.68489693 8.99464185 -2.1734839800000003 -1.261471 1.792323 0.693918
1000 -0.6890151600000001 8.351733690000001 -0.44352972000000007 -1.093851 1.568084 0.6814899999999999
1020 0.14369688 8.03558682 0.28231218 -1.114254 1.784373 0.689616
1040 0.05927202000000001 9.55103562 1.0389869100000002 -1.249345 2.119309 0.696789
1060 0.1155618 11.078315279999998 2.37182256 -1.143568 1.9281 0.470241
1080 1.24122006 10.417739310000002 2.26404009 -1.070443 1.525288 0.175371
1100 0.7232913 10.035129690000002 1.9652667300000002 -0.848123 0.363517 -0.128167
1120 0.80861868 9.290884230000001 0.54816318 -0.482305 -0.690054 -0.441524
1140 1.11532833 8.03034828 -1.55811249 -0.003069 0.01169 -0.25641
1160 1.47637557 8.40771936 -4.44410658 -0.204394 2.029938 0.030154000000000007
1180 0.42182019000000004 9.68470668 -0.30746502000000003 -0.302006 2.420258 0.539582
1200 0.52121511 10.11581694 -0.48079791 -0.229763 1.706006 0.606164
1220 0.12020193000000001 9.78859458 -1.18224234 -0.021585 0.993688 0.33827
1240 -0.40715424 9.69743025 -0.60384474 0.327367 1.006231 0.096069
1260 -0.67030749 9.07682022 -0.13771278 0.973821 1.243592 0.117372
1280 -1.85179446 9.353746710000001 -0.07634141999999998 1.771693 0.607586 0.233787
1300 -2.2799126700000008 9.1940301 0.5912683200000002 2.692505 -1.312005 -0.0404
1320 -2.0013381 8.93910744 0.19683765 3.3214 -1.4890290000000002 -0.803832
1340 -1.58415804 10.567420290000001 -0.43574058 2.908019 0.30525 -0.800473
1360 0.19878984000000002 11.723322779999998 -0.8385588 2.675221 1.479961 -0.526935
1380 0.9282222 12.195291690000001 -0.9035206200000001 2.984126 1.581148 -0.790894
1400 0.67719411 12.42865197 -0.16690734 2.891316 1.470807 -1.620341
1420 2.3462184600000002 13.10510052 0.48723327000000005 2.932131 -0.055221000000000006 -1.783675
1440 1.29735288 12.409041779999999 -0.34308513000000007 3.270209 -1.817962 -1.616685
1460 -1.8799393500000001 11.895164549999999 -0.31584275999999994 3.709073000000001 -1.989975 -1.870841
1480 -0.8379603900000001 13.26811329 1.3148637300000001 3.723777 -0.173388 -1.424412
1500 0.40311252 13.84156665 3.16337184 2.590516 0.006690000000000001 -0.721123
1520 -1.1126403900000001 11.85953463 2.105971560000001 1.7077349999999998 -0.414732 -0.329371
1540 -5.4646899300000005 9.330251760000001 -1.8509017500000002 2.118389 -1.545888 -0.726704
1560 -4.69109295 9.584419050000001 1.4141115 1.946907 -1.600208 -0.846405
1580 -3.5494149600000005 11.270512799999999 2.5056407700000003 0.951179 -0.993544 -0.646903
1600 -3.9585213900000005 13.415106330000002 3.1540915800000002 0.165877 -0.186859 -0.30090900000000004
1620 -4.942866600000001 14.96198637 3.43341171 -0.536834 0.496967 0.061843
1640 -6.8801454 14.839096500000002 3.64746591 -1.38357 0.841992 0.5596869999999999
1660 -6.96636549 11.06887806 3.1105351800000003 -2.167323 1.155002 1.01742
1680 -3.4726320900000003 9.05945652 0.13517199 -2.624805 1.427337 1.241407
1700 -0.84813336 10.09994436 0.24354306000000003 -1.930218 1.2529709999999998 0.8213299999999999
1720 0.45670455000000004 9.76898439 -0.30565998000000005 -0.673133 0.205055 0.186247
1740 1.03614201 8.11492029 -1.40992263 0.416477 -0.806072 -0.179792
1760 1.2910646700000001 5.9662948500000015 0.27138384000000004 0.6331720000000001 -0.304975 0.060361
1780 0.69859953 3.8592736199999997 2.40235128 0.13331400000000002 -0.908179 0.291583
1800 -1.12640382 2.15806266 1.2265541100000001 -0.3295 -1.607376 0.253995
1820 -1.62996093 2.31299199 0.51088518 -1.259165 0.117907 0.6426689999999999
1840 -2.2781174400000004 2.75951376 -0.18202455 -1.532866 2.620785 -0.054658000000000005
1860 -2.94033168 3.26081457 -1.81302534 1.228533 0.23132600000000006 -0.8377469999999999
1880 -2.8864453500000002 3.2546833200000003 -3.9663007200000004 -0.677557 0.535419 -0.639943
1900 -3.99309183 3.2576753700000003 -6.0378489900000005 -1.989203 0.473908 -0.371288
1920 -5.28416631 4.40339508 -6.7717645200000005 -3.181731 2.803341 0.476248
1940 -6.54858702 8.152796700000001 -9.616154400000001 -3.747154 3.849139 1.041388
1960 -7.302868110000001 15.40551609 -11.873455020000002 -3.607974 4.907534 1.043141
1980 -6.75814824 20.69461683 -11.761640640000001 -2.0278240000000003 3.826595 0.660321
2000 -3.32847414 12.89672631 -8.35742349 -0.7463 0.286564 0.644967
2020 -3.72679938 5.307965370000001 -7.31363949 -1.012758 -2.07064 1.078756
2040 -7.1995786200000005 5.70164067 -6.983425080000001 -1.5269549999999998 -1.835503 1.064181
2060 -6.224955120000001 9.39521358 1.58041062 -1.62621 -0.683485 1.036374
2080 -7.74085518 18.62980803 11.452978800000002 -1.746862 -0.074351 1.1917799999999998
2100 -7.96194315 15.29818488 -6.471637380000001 -1.617327 0.355082 1.047924
2120 -2.32990443 0.52929855 8.148607830000001 -1.361097 -0.017002 0.635721
2140 -0.8854113600000001 1.79641701 1.4266879200000002 -0.906645 -0.128011 0.297206
2160 1.93322727 6.67087848 2.22048369 -0.799312 -0.263617 0.017187
2180 1.1343401100000001 9.39850974 6.522090210000001 -1.002062 -0.196215 -0.145617
2200 2.0989377900000004 14.97081537 5.1105195000000005 -1.0902969999999998 -0.381193 -0.164156
2220 4.104317610000002 19.13829957 2.1582098100000007 -1.193843 -0.202745 -0.211041
2240 2.41732134 14.793587910000001 -3.78248094 -1.234785 0.22960300000000006 -0.403093
2260 0.5653699200000001 10.266547590000002 -4.4779412700000005 -0.8896440000000001 0.21732 -0.29491300000000004
2280 0.73617183 8.057443500000002 -0.09999333 -0.491939 0.21466 -0.240857
2300 -0.6792836400000001 6.92999001 1.3620204000000002 -0.275439 0.633778 -0.278337
2320 -1.7973097200000003 6.63210936 -0.3634408800000001 -0.119873 0.629876 -0.23665300000000006
2340 -1.39509972 7.66870263 -1.4135130900000004 0.18247 -0.390946 -0.160594
2360 -2.0284333200000004 9.327406860000002 -2.6270395200000003 0.787293 -1.167343 -0.199172
2380 -1.81512468 9.26482887 -1.4049783900000001 1.414433 -1.200351 0.05201
2400 -0.8692444800000001 8.737629660000001 -1.3362691500000001 1.851747 -1.228276 0.528323
2420 -0.46268865000000003 9.05466924 -1.07251749 2.506357 -2.71922 -0.148856
2440 -0.15612615000000002 9.639649350000001 -1.76528007 2.986396 -2.689547 -1.057802
2460 0.10403505 8.9654571 -1.0880859600000001 2.346796 -2.020976 -1.462642
2480 0.06316659000000001 9.47813751 0.08262963000000001 2.4039040000000003 -1.172305 -1.689793
2500 0.5644772100000001 9.66300696 -0.4864877100000001 2.778635 0.473704 -1.521574
2520 0.90277506 10.1888622 -0.78841008 3.268118 1.013764 -1.404547
2540 1.0904796 12.220287569999998 0.42301701 3.096687 -0.26224200000000003 -1.570752
2560 1.1247655500000002 14.200220250000001 1.0496209500000002 2.867196 -3.297671 -1.257613
2580 -0.13472073 13.50596655 -0.6011469899999999 3.650811 -3.616734 -0.735779
2600 -0.02544714 13.09087602 -0.73766295 4.130934 -1.787634 -0.092768
2620 1.9347282000000001 13.17769452 -0.15507648000000004 3.272513 -1.718055 0.832636
2640 4.5375174000000005 15.750102150000002 1.4106681900000002 2.144964 -2.972652 1.202382
2660 5.323680990000001 16.55931924 1.5375997800000003 1.726692 -3.563068 1.095531
2680 1.55512044 12.10517703 0.8108651700000001 1.7090869999999998 -3.365403 0.6977760000000001
2700 -0.9638423100000001 8.23213017 2.23440408 1.463638 -2.911886 0.450858
2720 -1.7351927999999999 9.09149598 1.9535830200000002 0.6340359999999999 -2.182046 0.605429
2740 -1.65330873 13.408366860000001 4.73360949 -0.026077 -1.1867219999999998 0.821733
2760 -2.5770379500000002 15.133975290000002 5.188656149999999 -0.415974 -0.569682 0.8321059999999999
2780 -2.49516369 13.378878 2.24114355 -0.76673 -0.339173 0.767403
2800 -2.5481475 12.20366943 0.35116857000000007 -1.248839 -0.644969 0.668288
2820 -0.46418958 9.6941439 0.66461769 -1.815114 -1.218584 0.750525
2840 1.27355382 10.446178500000002 1.9507479300000001 -1.722055 -1.466859 0.6863319999999999
2860 2.58736788 10.102494960000001 0.35176698 -0.6389819999999999 -1.096251 0.307794
2880 2.25251334 8.808428430000001 -1.69073388 0.3753260000000001 -0.69602 0.30582
2900 0.85920885 7.2706815 0.21001248 0.086647 -0.12592 0.777364
2920 1.35138636 4.941973889999999 2.5563879 0.113804 -1.143491 1.07796
2940 -1.0773145800000001 3.7335388500000004 2.88524853 0.217026 -1.426314 0.853648
2960 -4.40324793 4.02258069 0.77688333 -1.601544 1.621967 0.700307
2980 -5.44971987 4.39964766 0.27168795 -1.7878 3.392413 -0.7239979999999999
3000 -4.771024830000001 4.830600960000001 -0.16765290000000002 1.587911 -1.750118 -3.269312
3020 -4.140693090000001 5.17518702 -1.3564777500000003 -0.912526 0.7248680000000001 -0.393999
3040 -3.8886153300000004 4.44156579 -2.3893334100000003 -1.872248 0.531825 0.493646
3060 -3.25901934 4.806203490000001 -3.6730602 -1.972103 0.542215 0.645691
3080 -2.32825635 6.474040830000001 -4.942866600000001 -1.649314 0.318918 0.529659
3100 -3.459751560000001 11.179946880000001 -7.74594657 -0.47988 -0.477057 0.900975
3120 -5.89593753 17.66431764 -10.59003234 -0.241068 -1.903999 1.892577
3140 -6.06658248 18.37863279 -11.020828680000001 -0.766401 -1.95242 1.935971
3160 -4.32870174 10.177188300000001 -6.4417070700000005 -1.699631 -0.638058 1.99293
3180 -2.2267719 2.9168367300000004 -4.183945379999999 -1.976996 0.982318 1.944051
3200 -1.3135197600000001 4.53227886 1.24690986 -2.067264 0.878916 1.507718
3220 -2.1713846400000003 8.159379209999999 9.27247086 -1.753237 -0.6516 0.366739
3240 -6.558308730000001 20.43400437 -3.3260805 -1.305114 -1.3119040000000002 -0.062983
3260 -7.10288145 20.010987360000005 -4.75171875 -1.054806 -1.406399 0.173896
3280 -2.59155675 2.3126878800000004 9.938883780000001 -0.94655 -1.429671 0.039017
3300 1.5705319500000001 3.42622098 5.00289399 -1.314805 -0.979964 0.051892
3320 3.60944235 8.69572134 5.29314246 -1.403211 -0.986954 0.011759
3340 5.49985878 18.34270857 5.67245592 -0.843894 -1.260166 -0.081192
3360 4.26552534 17.23725891 2.27332035 -0.803623 -0.100464 -0.286427
3380 2.94362784 9.98528508 -0.03532581 -0.913696 1.161804 -0.170241
