time Ax Ay Az Gx Gy Gz
20 4.6707372000000005 0.43200297000000004 -6.8594855400000005 -1.616701 1.163033 -0.666535
40 4.88464425 1.19302353 -1.2705617700000003 -1.676005 1.186976 -0.741755
60 3.8898121500000005 3.88322964 -4.21299279 -1.877385 1.355438 -0.8704959999999999
80 -2.1266314200000007 24.81644529 -17.200579320000003 -1.845286 0.931117 -1.0791
100 13.267063620000002 43.95744261 -9.492960420000001 -1.608284 0.267521 -1.3019889999999998
120 2.4004089 6.53900265 3.1064934600000003 -1.3690950000000002 -0.331314 -1.471534
140 -4.913985960000001 -0.7186511700000001 -4.21433676 -1.307034 -0.974961 -1.204289
160 -3.9311220600000003 0.45774441000000005 -2.45893536 -1.29888 -1.036758 -0.942438
180 -3.5482181400000004 6.2439669 -1.02446811 -1.34736 -1.173771 -0.7364350000000001
200 -1.7548029900000002 16.91123337 0.5343899400000001 -1.284159 -0.7855449999999999 -0.641419
220 7.30390797 22.69191321 1.2428681400000001 -0.991173 -0.17823699999999998 -0.654037
240 3.91660326 11.64443076 -1.15005573 -0.773021 0.374022 -0.688473
260 0.49861287 7.982151750000001 -1.3769904600000002 -0.576613 0.7732100000000001 -0.7858890000000001
280 0.5150740500000001 6.730905870000001 -0.8361651600000001 -0.651057 1.187364 -0.661957
300 1.08583947 7.78411728 -0.26944146 -0.652756 1.165585 -0.542301
320 1.5058644300000001 8.77025772 -0.38469915000000005 -0.336559 0.129848 -0.477876
340 2.03172948 8.979828750000001 -0.9050215500000001 -0.142291 -0.513383 -0.4286930000000001
360 1.2507946200000002 7.83081288 -0.41837688 0.076953 -0.52322 -0.556404
380 0.34038738 7.32531339 -0.44771859 0.118534 -0.170183 -0.43372
400 -0.57854475 7.713759960000001 -0.27333603 0.314827 0.041323 -0.216839
420 -1.6578017100000002 7.88350239 -0.78826293 1.184088 0.012722 0.054188
440 -1.6127443799999999 7.993531350000001 -0.60654249 1.582818 0.8767530000000001 0.75021
460 -2.18650185 8.26132473 -1.12266621 1.899042 0.60273 1.33602
480 -2.5105752 9.04165137 -1.76662404 2.994218 1.052465 1.671037
500 -0.11511054 11.344607730000002 -0.81999828 3.802561 2.263859 2.257312
520 2.72163735 12.631483529999999 -0.81280755 2.838196 0.07507799999999999 1.938255
540 5.44672782 13.558057650000002 -0.81206199 2.729475 -0.510862 2.041864
560 3.7664710200000004 13.390856009999998 -1.90628901 2.206093 -1.709254 1.686163
580 0.329616 13.93572303 -2.94512877 2.229494 -1.397572 1.7767259999999998
600 -3.5054073000000003 16.30769274 -4.02078546 3.40636 -1.273308 1.649123
620 -3.33476235 17.47152171 -3.7595844000000005 3.008298 -1.007945 1.700481
640 -1.3674060900000002 15.94244682 -2.7407962800000005 2.541546 -0.076726 1.796441
660 -4.39395786 13.129350840000003 -5.5036062 2.881911 0.097073 1.728093
680 -5.24239533 14.641052220000002 -8.104443210000001 2.606941 -0.145637 1.6570490000000002
700 1.82455209 14.397813270000002 -7.71914565 2.468111 -1.130511 1.650932
720 7.78605966 15.025604220000002 1.11967416 2.27577 -1.667823 1.65455
740 6.27255324 14.34197475 5.407350480000001 1.565869 -1.739159 1.195688
760 -0.13397517 13.488445890000001 4.81518945 0.806239 -1.57335 0.8825219999999999
780 -7.18924869 13.3353216 -0.8803199700000001 0.063429 -0.994249 0.563602
800 -7.88110875 10.00205037 1.9775390400000001 -0.838765 0.121575 0.160628
820 -3.3253349400000003 11.207493359999999 -7.56062586 -1.69455 0.7225010000000001 0.0759
840 -2.8475290800000006 8.51668884 -0.8240400000000001 -3.017131 1.029693 0.058791
860 1.0033668 7.5320395200000005 -1.23747264 -3.52464 2.111088 -0.60096
880 -0.41014629 7.237896480000001 -2.17033497 -2.951349 1.255649 -0.825527
900 1.32684174 6.4972414800000005 -1.5988239899999999 -2.561983 1.375833 -1.6465610000000002
920 3.1380718499999998 5.75253495 -1.08538821 -1.344007 -0.730364 -0.802141
940 1.12386303 3.6558436500000004 -0.35131572000000005 -0.723304 -0.626622 -0.6441140000000001
960 -2.0847132900000003 3.35871837 0.34997175 -1.391846 -0.206237 -1.02961
980 -1.9576247400000002 0.8496342900000001 0.22872015 -1.607409 0.566113 -1.913388
1000 -0.01002582 -0.67704696 -0.65204127 -1.931979 1.7367720000000002 -1.8787
1020 0.01601973 -1.27085607 -3.4247298600000002 -2.29265 1.818823 -1.3066209999999998
1040 0.8123562900000001 -2.24473401 -6.733446659999999 -1.882271 0.992258 -0.620101
1060 3.797451 0.09220419 -6.4551761999999995 -1.628283 0.802687 -0.586037
1080 2.9410870500000006 1.95448554 -1.0145894400000002 -1.817245 0.8827 -0.717783
1100 -0.34967745000000006 8.78253984 -7.67648196 -1.824746 0.620629 -0.973873
1120 -0.54216927 33.64703451 -10.1310813 -1.655743 -0.21213 -1.1916790000000002
1140 12.47970321 27.28511217 -2.9373396300000003 -1.362211 -0.838801 -1.373628
1160 1.5688838700000003 5.599852110000001 -5.06561913 -1.325832 -1.130392 -1.212767
1180 -4.943769120000001 2.14983207 -2.46252582 -1.519744 -1.066777 -0.96958
1200 -3.8052401400000004 3.06188739 0.0925083 -1.50705 -0.690371 -0.805467
1220 -2.3763057300000003 9.159155550000001 -0.053140770000000004 -1.445853 -0.30096100000000003 -0.738241
1240 0.96399927 19.57749327 0.8394515100000001 -1.315171 0.04695 -0.743115
1260 7.2362484 17.2716822 0.21704625 -1.06694 0.248315 -0.69891
1280 3.00410649 10.13063004 -1.28448216 -0.66779 0.787942 -0.661563
1300 0.40894947000000004 8.487651240000002 -1.61065485 -0.579469 1.095012 -0.539562
1320 0.19205037000000003 7.359746490000001 -1.47907332 -0.384477 0.6816 -0.421234
1340 0.41509053000000007 7.671841830000001 -1.2816372600000001 -0.115941 -0.07896900000000001 -0.397019
1360 0.5445629100000001 8.22239865 -0.7212017700000001 -0.07484099999999999 -0.282218 -0.48727
1380 0.18291726 7.64280423 -0.83780343 0.045978 -0.39381 -0.657199
1400 -0.10313253 6.62701797 -0.86625243 -0.005915 -0.226709 -0.575522
1420 -0.7099693200000001 6.5207364299999995 -1.01623752 -0.055714 -0.112593 -0.299347
1440 -1.4633577 7.108414290000001 -0.78871419 0.649834 -0.07325599999999999 -0.092575
1460 -0.9577110600000001 8.00310591 -0.94319226 1.363807 0.528067 0.226767
1480 0.04027005 8.757239850000001 -0.57959442 1.460335 0.5845279999999999 0.408966
1500 0.10612458 8.45127576 -0.89797797 1.948312 0.317212 0.767367
1520 0.8027817300000001 10.03962267 -2.24338023 3.363477 0.84439 1.437806
1540 0.7417046700000001 12.21340095 -3.0409234200000004 4.419944 1.807516 2.356213
1560 1.8905733900000001 13.313612070000001 -1.12565826 3.4703160000000004 0.6823640000000001 2.435411
1580 3.04721163 12.40784496 0.22378572 2.1535900000000003 -0.042872 2.457053
1600 2.70173286 11.774815470000002 -0.47256732 1.7474759999999998 -1.532466 1.829079
1620 -0.24968412 13.71806856 -1.88816994 1.730404 -1.881369 1.7172439999999998
1640 -4.452494130000001 17.30281914 -3.4531690500000005 2.80727 -0.274825 1.822051
1660 -2.6508385800000003 17.200285019999995 -2.11225977 3.615173 -1.570319 1.418089
1680 -2.01795624 17.04849489 -1.1054496600000001 2.407489 -0.839525 1.661886
1700 -4.62732795 14.617851570000001 -4.307296320000001 2.4166220000000003 0.768804 1.7133
1720 -3.2476495500000007 12.076884990000002 -8.578962720000002 2.690427 0.09399 1.599641
1740 0.30880899 13.43411811 -8.56743597 2.8530830000000003 -0.908242 1.676837
1760 5.44073391 13.996947240000003 -4.83105222 2.564544 -1.391376 1.535503
1780 5.89938084 13.500129600000001 2.76549786 2.073571 -1.387949 1.104781
1800 2.73796119 13.81417713 4.402649520000001 1.498824 -1.10261 0.842959
1820 -3.61977228 12.388391730000002 2.72208861 0.8806709999999999 -0.76377 0.559401
1840 -7.898325300000001 11.34835515 -0.5526463500000001 0.191724 -0.210808 0.337031
1860 -5.208423300000001 8.661592350000001 0.56357469 -0.488748 0.341961 -0.110674
1880 -1.82755395 12.0370662 -8.13558015 -0.946986 0.189113 -0.383939
1900 -3.95148762 9.00272529 -2.31777927 -1.4214639999999998 0.547405 -0.328961
1920 2.01944736 7.72438419 -0.86205375 -1.899604 0.678245 -0.399766
1940 -0.4176313200000001 7.741002330000001 -3.0918177 -2.560061 0.789665 -0.517754
1960 -0.59426037 6.4551761999999995 -2.1860505900000002 -1.998556 2.381411 0.536327
1980 1.64761893 5.99083947 -1.7914727700000002 -2.44747 1.7404400000000002 0.311823
2000 0.40730139000000004 5.29344657 -0.55144953 -1.534358 -1.949818 -0.97496
2020 -1.7661727800000002 3.4373062800000005 -1.2698064 -1.885942 -0.215026 -0.535258
2040 -2.3662799100000003 2.47929111 -1.5615558 -1.774765 1.268475 -0.524632
2060 -1.9923521400000002 1.50766947 -1.4582663100000002 -2.083021 1.0383129999999998 -0.7743180000000001
2080 -1.17176526 0.39233133000000003 -2.50713189 -2.095913 1.6904689999999998 -0.814768
2100 -0.22483539 0.04281084 -3.62231307 -2.123554 2.144435 -1.096485
2120 1.1816439300000001 0.45355554 -3.37727889 -1.975277 2.348566 -1.124553
2140 4.20924537 2.20192317 -5.33296125 -2.000114 2.715384 -0.927576
2160 4.91233788 3.19540149 -9.239234580000002 -1.933736 2.6772720000000003 -0.77858
2180 4.91263218 4.91248503 -11.61868932 -1.904475 2.178062 -0.904855
2200 9.28384065 14.39571393 -16.25709276 -1.803943 1.803506 -1.0970209999999998
2220 9.298957860000002 23.81039055 2.7872073900000003 -1.531032 1.50847 -1.3447
2240 -8.09456454 12.907811610000001 -9.0636552 -1.512286 1.191927 -1.321731
2260 4.74348816 -1.6805511 2.4866289900000003 -1.310483 0.711062 -1.12422
